Time,Price,Volume
2016-02-29 09:30:00.134,52.18019,1911
2016-02-29 09:30:03.661,52.21137,761
2016-02-29 09:30:07.172,52.21903,4013
2016-02-29 09:30:14.932,52.23051,1426
2016-02-29 09:30:23.384,52.26599,3739
2016-02-29 09:30:24.604,52.25791,3304
2016-02-29 09:30:34.138,52.22162,1658
2016-02-29 09:30:37.344,52.25443,2931
2016-02-29 09:30:43.772,52.23103,1726
2016-02-29 09:30:49.729,52.18679,3722
2016-02-29 09:30:52.783,52.21813,2607
2016-02-29 09:30:58.823,52.18953,1600
2016-02-29 09:31:04.283,52.15353,3132
2016-02-29 09:31:04.834,52.16881,3973
2016-02-29 09:31:12.944,52.15149,4334
2016-02-29 09:31:15.981,52.12809,878
2016-02-29 09:31:18.934,52.17715,1741
2016-02-29 09:31:21.873,52.13986,1044
2016-02-29 09:31:29.383,52.09609,2425
2016-02-29 09:31:36.904,52.06584,3843
2016-02-29 09:31:37.456,52.06181,2271
2016-02-29 09:31:42.398,52.0499,2325
2016-02-29 09:31:45.408,52.06754,2976
2016-02-29 09:31:46.179,52.09038,1272
2016-02-29 09:31:55.318,52.07486,4991
2016-02-29 09:32:00.212,52.02801,3714
2016-02-29 09:32:06.373,51.9956,3477
2016-02-29 09:32:08.808,51.99195,2324
2016-02-29 09:32:14.692,51.94822,4677
2016-02-29 09:32:24.383,51.91052,2543
2016-02-29 09:32:27.212,51.93965,1387
2016-02-29 09:32:28.643,51.91656,2584
2016-02-29 09:32:36.583,51.95288,3009
2016-02-29 09:32:45.957,51.95552,239
2016-02-29 09:32:49.192,51.92802,1550
2016-02-29 09:32:58.081,51.89487,1963
2016-02-29 09:33:00.942,51.91602,4187
2016-02-29 09:33:05.020,51.92557,1333
2016-02-29 09:33:05.556,51.88277,2583
2016-02-29 09:33:05.996,51.89443,3684
2016-02-29 09:33:14.067,51.9222,2161
2016-02-29 09:33:14.209,51.87904,2137
2016-02-29 09:33:16.667,51.90231,3195
2016-02-29 09:33:26.593,51.94321,2107
2016-02-29 09:33:34.234,51.91113,4124
2016-02-29 09:33:41.389,51.90505,4459
2016-02-29 09:33:47.877,51.90061,2397
2016-02-29 09:33:52.824,51.94055,2286
2016-02-29 09:33:59.673,51.92214,2790
2016-02-29 09:34:09.074,51.9213,4186
2016-02-29 09:34:09.786,51.89006,2570
2016-02-29 09:34:13.019,51.89725,3180
2016-02-29 09:34:19.856,51.89882,2710
2016-02-29 09:34:23.540,51.94795,3823
2016-02-29 09:34:27.808,51.93458,2666
2016-02-29 09:34:29.301,51.91937,4024
2016-02-29 09:34:35.413,51.94158,2375
2016-02-29 09:34:40.494,51.99239,2264
2016-02-29 09:34:44.483,52.01745,70
2016-02-29 09:34:45.652,52.01918,2648
2016-02-29 09:34:51.312,52.05536,1199
2016-02-29 09:34:53.866,52.06759,2998
2016-02-29 09:34:58.941,52.05804,3694
2016-02-29 09:35:07.959,52.02854,4676
2016-02-29 09:35:13.188,52.02005,4978
2016-02-29 09:35:13.362,52.05746,2699
2016-02-29 09:35:19.086,52.01433,4270
2016-02-29 09:35:26.943,52.03753,679
2016-02-29 09:35:35.529,52.03662,2752
2016-02-29 09:35:44.449,52.06068,623
2016-02-29 09:35:46.741,52.05006,4698
2016-02-29 09:35:56.552,52.00182,3187
2016-02-29 09:35:59.804,51.96384,1511
2016-02-29 09:36:01.028,51.9327,190
2016-02-29 09:36:01.331,51.89363,3476
2016-02-29 09:36:11.229,51.85866,3346
2016-02-29 09:36:16.914,51.86329,831
2016-02-29 09:36:24.239,51.81735,3674
2016-02-29 09:36:28.783,51.8267,1882
2016-02-29 09:36:29.859,51.85182,1391
2016-02-29 09:36:36.185,51.85456,2007
2016-02-29 09:36:42.106,51.87904,4704
2016-02-29 09:36:43.256,51.84887,4507
2016-02-29 09:36:44.264,51.80409,1551
2016-02-29 09:36:45.424,51.78196,2091
2016-02-29 09:36:47.292,51.78378,2554
2016-02-29 09:36:56.782,51.8036,4768
2016-02-29 09:36:58.002,51.83498,1665
2016-02-29 09:37:01.490,51.84991,729
2016-02-29 09:37:06.064,51.89695,4365
2016-02-29 09:37:06.198,51.8813,3501
2016-02-29 09:37:11.264,51.92343,2271
2016-02-29 09:37:14.890,51.90873,4884
2016-02-29 09:37:17.674,51.95354,2893
2016-02-29 09:37:23.006,51.97366,3329
2016-02-29 09:37:29.778,51.93563,4606
2016-02-29 09:37:35.870,51.92849,1089
2016-02-29 09:37:42.186,51.98006,1372
2016-02-29 09:37:45.511,51.95373,3265
2016-02-29 09:37:52.301,51.95778,2041
2016-02-29 09:37:52.782,51.91075,3631
2016-02-29 09:37:55.812,51.96224,2242
2016-02-29 09:37:56.419,51.9779,3359
2016-02-29 09:38:01.032,51.92691,4869
2016-02-29 09:38:06.235,51.97306,285
2016-02-29 09:38:12.101,51.96802,3416
2016-02-29 09:38:18.080,51.98421,3035
2016-02-29 09:38:18.184,52.00386,3554
2016-02-29 09:38:20.590,52.02961,1290
2016-02-29 09:38:20.971,52.03895,727
2016-02-29 09:38:23.831,52.04633,4914
2016-02-29 09:38:32.363,52.05868,2238
2016-02-29 09:38:42.050,52.05139,3368
2016-02-29 09:38:46.838,52.04715,114
2016-02-29 09:38:47.743,52.0385,2686
2016-02-29 09:38:51.637,52.01287,1415
2016-02-29 09:38:52.086,51.97293,2223
2016-02-29 09:38:52.403,52.01225,851
2016-02-29 09:38:55.716,51.9668,2201
2016-02-29 09:39:05.574,51.97726,2100
2016-02-29 09:39:07.687,51.98146,64
2016-02-29 09:39:14.182,51.98767,1977
2016-02-29 09:39:18.810,52.01011,1740
2016-02-29 09:39:19.656,52.04637,2185
2016-02-29 09:39:25.129,52.01164,2935
2016-02-29 09:39:34.413,52.0418,1876
2016-02-29 09:39:37.505,52.01998,2571
2016-02-29 09:39:40.238,51.97207,3276
2016-02-29 09:39:44.078,52.02265,4809
2016-02-29 09:39:48.322,51.98298,3116
2016-02-29 09:39:50.954,51.93545,4703
2016-02-29 09:39:55.537,51.92261,572
2016-02-29 09:39:55.588,51.90754,1947
2016-02-29 09:39:56.970,51.88566,1134
2016-02-29 09:40:01.478,51.88947,3401
2016-02-29 09:40:09.843,51.85896,2746
2016-02-29 09:40:13.467,51.84021,879
2016-02-29 09:40:19.241,51.84465,4711
2016-02-29 09:40:25.319,51.88703,988
2016-02-29 09:40:32.264,51.92706,4010
2016-02-29 09:40:38.556,51.92056,3855
2016-02-29 09:40:38.883,51.95433,2136
2016-02-29 09:40:43.562,51.95357,4240
2016-02-29 09:40:49.070,51.97262,1212
2016-02-29 09:40:55.254,51.97076,2418
2016-02-29 09:40:56.937,51.97385,2854
2016-02-29 09:40:57.896,51.98286,4067
2016-02-29 09:41:02.947,52.03338,2010
2016-02-29 09:41:06.486,52.00502,4923
2016-02-29 09:41:14.853,51.95687,4086
2016-02-29 09:41:21.876,51.91321,4785
2016-02-29 09:41:30.864,51.95747,2822
2016-02-29 09:41:39.212,51.95937,745
2016-02-29 09:41:43.845,51.94261,1197
2016-02-29 09:41:49.620,51.93351,1942
2016-02-29 09:41:58.213,51.92685,3934
