Time,Price,Volume
2016-02-29 09:30:00.890,65.84546,3617
2016-02-29 09:30:07.449,65.5605,4039
2016-02-29 09:30:15.294,65.92468,2510
2016-02-29 09:30:19.212,66.09106,4001
2016-02-29 09:30:20.939,66.01538,3653
2016-02-29 09:30:28.165,65.75188,3879
2016-02-29 09:30:29.617,66.25264,4903
2016-02-29 09:30:36.393,66.56549,998
2016-02-29 09:30:46.037,66.49251,358
2016-02-29 09:30:47.653,66.09072,4481
2016-02-29 09:30:49.503,65.7787,416
2016-02-29 09:30:56.621,65.17122,1252
2016-02-29 09:30:58.216,65.77675,1719
2016-02-29 09:31:04.781,65.89872,600
2016-02-29 09:31:11.725,65.61819,1586
2016-02-29 09:31:14.597,65.04394,2936
2016-02-29 09:31:14.741,65.62548,2912
2016-02-29 09:31:24.099,66.0038,3936
2016-02-29 09:31:32.759,66.01635,4945
2016-02-29 09:31:33.491,65.49252,2325
2016-02-29 09:31:41.507,65.40518,3936
2016-02-29 09:31:48.607,65.98701,3879
2016-02-29 09:31:48.825,66.18516,3767
2016-02-29 09:31:56.528,66.13709,2144
2016-02-29 09:32:00.747,66.35247,4348
2016-02-29 09:32:03.518,66.04456,4524
2016-02-29 09:32:08.848,65.51024,1291
2016-02-29 09:32:17.826,65.28774,4720
2016-02-29 09:32:23.644,65.44659,46
2016-02-29 09:32:24.001,64.97442,1126
2016-02-29 09:32:24.337,64.8311,1511
2016-02-29 09:32:29.075,64.35534,3380
2016-02-29 09:32:29.891,64.96508,4962
2016-02-29 09:32:30.659,64.39953,350
2016-02-29 09:32:30.792,64.45915,4341
2016-02-29 09:32:40.568,64.45502,1311
2016-02-29 09:32:41.683,64.25358,3735
2016-02-29 09:32:46.042,63.85121,976
2016-02-29 09:32:49.955,64.01272,4101
2016-02-29 09:32:58.716,64.35128,3069
2016-02-29 09:33:05.213,63.81375,4721
2016-02-29 09:33:14.626,63.31965,2522
2016-02-29 09:33:21.699,63.72909,905
2016-02-29 09:33:22.544,64.06506,1215
2016-02-29 09:33:30.993,63.74414,1764
2016-02-29 09:33:38.978,63.12205,1390
2016-02-29 09:33:40.279,62.99914,974
2016-02-29 09:33:40.807,63.21782,1525
2016-02-29 09:33:46.183,62.88394,3261
2016-02-29 09:33:55.533,62.43383,3865
2016-02-29 09:34:05.209,62.93989,3761
2016-02-29 09:34:11.266,63.1508,1551
2016-02-29 09:34:16.322,63.00049,2898
2016-02-29 09:34:18.467,63.29034,3904
2016-02-29 09:34:25.530,63.75396,1645
2016-02-29 09:34:26.221,64.06371,218
2016-02-29 09:34:33.357,64.65259,669
2016-02-29 09:34:37.470,64.87074,2569
2016-02-29 09:34:45.061,65.08,2658
2016-02-29 09:34:49.007,64.4383,1198
2016-02-29 09:34:53.284,63.83555,1233
2016-02-29 09:35:00.515,63.61878,4878
2016-02-29 09:35:06.200,63.35876,200
2016-02-29 09:35:13.693,63.78153,811
2016-02-29 09:35:16.429,63.90487,4746
2016-02-29 09:35:17.147,64.43597,560
2016-02-29 09:35:23.378,65.07098,4112
2016-02-29 09:35:23.824,65.468,1373
2016-02-29 09:35:24.460,64.9673,2802
2016-02-29 09:35:28.752,65.04035,4138
2016-02-29 09:35:29.495,64.87723,2194
2016-02-29 09:35:35.108,64.68044,2237
2016-02-29 09:35:42.646,64.1372,210
2016-02-29 09:35:48.037,63.94896,2623
2016-02-29 09:35:48.157,63.73786,1452
2016-02-29 09:35:55.349,63.88516,396
2016-02-29 09:36:04.385,63.95469,3081
2016-02-29 09:36:07.697,64.53461,2253
2016-02-29 09:36:14.804,64.30857,4676
2016-02-29 09:36:16.951,64.13155,3976
2016-02-29 09:36:23.253,64.30002,317
2016-02-29 09:36:27.521,64.12532,670
2016-02-29 09:36:34.743,63.58633,2339
2016-02-29 09:36:43.463,63.48914,4764
