Time,Price,Volume
2016-02-29 09:30:00.757,65.13352,3509
2016-02-29 09:30:01.945,65.7312,2871
2016-02-29 09:30:04.989,66.27905,4337
2016-02-29 09:30:13.961,66.6921,1772
2016-02-29 09:30:19.099,66.89301,3091
2016-02-29 09:30:28.203,66.99812,3295
2016-02-29 09:30:34.022,67.65761,890
2016-02-29 09:30:35.138,68.16965,4592
2016-02-29 09:30:44.685,68.42618,4623
2016-02-29 09:30:54.405,67.97788,2467
2016-02-29 09:30:56.575,67.39062,1004
2016-02-29 09:31:00.554,67.44109,3545
2016-02-29 09:31:07.941,67.5583,1529
2016-02-29 09:31:10.598,67.42839,2937
2016-02-29 09:31:16.408,67.12314,652
2016-02-29 09:31:17.184,66.78871,3738
2016-02-29 09:31:26.422,67.27476,4928
2016-02-29 09:31:30.785,67.41113,2618
2016-02-29 09:31:36.663,67.50428,3975
2016-02-29 09:31:38.353,67.20255,3606
2016-02-29 09:31:44.567,66.99775,905
2016-02-29 09:31:48.077,67.65756,487
2016-02-29 09:31:56.790,68.21731,3078
2016-02-29 09:32:04.322,68.78793,3115
2016-02-29 09:32:08.420,68.24161,4220
2016-02-29 09:32:16.541,68.266,946
2016-02-29 09:32:22.077,68.7395,88
2016-02-29 09:32:27.064,69.29286,1512
2016-02-29 09:32:35.295,69.09807,1872
2016-02-29 09:32:36.650,69.17979,1997
2016-02-29 09:32:41.590,69.72327,2331
2016-02-29 09:32:48.033,69.35315,4728
2016-02-29 09:32:57.606,69.90627,2692
2016-02-29 09:32:59.457,70.24691,1191
2016-02-29 09:33:09.143,70.22067,3211
2016-02-29 09:33:14.814,70.83266,4321
2016-02-29 09:33:19.840,71.13493,3088
2016-02-29 09:33:24.958,71.7096,87
2016-02-29 09:33:33.472,72.19318,3426
2016-02-29 09:33:38.569,72.37528,3227
2016-02-29 09:33:41.085,72.65677,570
2016-02-29 09:33:47.801,72.42275,3337
2016-02-29 09:33:54.045,72.67018,1300
2016-02-29 09:34:00.862,73.05169,3013
2016-02-29 09:34:04.176,73.72633,217
2016-02-29 09:34:06.539,73.19246,4172
2016-02-29 09:34:13.471,73.56861,3789
2016-02-29 09:34:21.736,74.26584,529
2016-02-29 09:34:29.799,74.09356,417
2016-02-29 09:34:36.037,74.06789,4720
2016-02-29 09:34:37.101,73.95778,4400
2016-02-29 09:34:41.336,74.23276,1512
2016-02-29 09:34:44.078,74.63112,2706
2016-02-29 09:34:51.826,74.07138,849
2016-02-29 09:35:00.431,73.72195,3869
2016-02-29 09:35:05.915,74.40807,1095
2016-02-29 09:35:07.159,74.67328,3813
