Time,Price,Volume
2016-02-29 09:30:00.612,37.14176,3950
2016-02-29 09:30:06.133,37.11265,2557
2016-02-29 09:30:07.585,37.12902,1788
2016-02-29 09:30:07.985,37.13358,4265
2016-02-29 09:30:16.969,37.1505,4043
2016-02-29 09:30:25.401,37.15716,3564
2016-02-29 09:30:32.276,37.15788,4078
2016-02-29 09:30:40.273,37.15918,4904
2016-02-29 09:30:48.814,37.13921,3087
2016-02-29 09:30:58.785,37.17005,4788
2016-02-29 09:31:03.830,37.17974,422
2016-02-29 09:31:13.216,37.21426,4275
2016-02-29 09:31:21.737,37.18563,1458
2016-02-29 09:31:28.821,37.20084,3810
2016-02-29 09:31:36.235,37.20635,2595
2016-02-29 09:31:43.325,37.23489,3529
2016-02-29 09:31:51.071,37.23377,2377
2016-02-29 09:31:55.586,37.2691,1504
2016-02-29 09:31:57.126,37.26587,1741
2016-02-29 09:31:58.812,37.27248,4144
2016-02-29 09:31:58.853,37.25928,339
2016-02-29 09:32:04.705,37.25966,3432
2016-02-29 09:32:05.637,37.29621,3947
2016-02-29 09:32:08.843,37.28874,1258
2016-02-29 09:32:17.796,37.30916,460
2016-02-29 09:32:20.850,37.30756,2683
2016-02-29 09:32:29.555,37.32107,4438
2016-02-29 09:32:33.802,37.31954,4432
2016-02-29 09:32:34.272,37.28397,3490
2016-02-29 09:32:35.291,37.28775,4332
2016-02-29 09:32:37.471,37.28888,695
2016-02-29 09:32:38.268,37.26242,331
2016-02-29 09:32:40.763,37.27909,3519
2016-02-29 09:32:46.749,37.30333,2158
2016-02-29 09:32:53.224,37.32389,4362
2016-02-29 09:32:57.174,37.32602,2785
2016-02-29 09:33:00.876,37.33738,3447
2016-02-29 09:33:08.615,37.33846,2383
2016-02-29 09:33:15.748,37.30417,4006
2016-02-29 09:33:19.966,37.29115,1583
2016-02-29 09:33:22.341,37.30012,207
2016-02-29 09:33:30.895,37.30136,1520
2016-02-29 09:33:39.145,37.32802,4164
2016-02-29 09:33:44.822,37.33959,3443
2016-02-29 09:33:50.021,37.32349,1171
2016-02-29 09:33:59.912,37.31081,2619
2016-02-29 09:34:03.867,37.29362,3354
2016-02-29 09:34:05.678,37.26796,1054
2016-02-29 09:34:09.756,37.28256,4584
2016-02-29 09:34:16.636,37.30544,1820
2016-02-29 09:34:17.176,37.28719,269
2016-02-29 09:34:23.614,37.25993,1223
2016-02-29 09:34:25.459,37.27367,288
2016-02-29 09:34:28.932,37.2782,1650
2016-02-29 09:34:36.024,37.29928,3881
2016-02-29 09:34:39.142,37.32184,1333
2016-02-29 09:34:39.444,37.32662,311
2016-02-29 09:34:44.406,37.32901,4269
2016-02-29 09:34:46.562,37.36468,1870
2016-02-29 09:34:56.237,37.38117,2918
