Time,Price,Volume
2016-02-29 09:30:00.737,36.06485,3882
2016-02-29 09:30:07.734,36.06443,4525
2016-02-29 09:30:16.305,36.04361,1702
2016-02-29 09:30:24.736,36.04544,17
2016-02-29 09:30:33.185,36.01539,3948
2016-02-29 09:30:40.684,36.03544,2185
2016-02-29 09:30:47.747,36.00899,1298
2016-02-29 09:30:51.649,36.02838,2618
2016-02-29 09:30:57.137,36.00107,2693
2016-02-29 09:31:05.825,35.99823,4436
2016-02-29 09:31:14.125,35.96455,1995
2016-02-29 09:31:20.833,35.9399,1935
2016-02-29 09:31:25.926,35.96126,3351
2016-02-29 09:31:35.508,35.98035,2054
2016-02-29 09:31:42.569,35.97987,4514
2016-02-29 09:31:52.376,35.96713,3544
2016-02-29 09:31:59.683,35.97,1929
2016-02-29 09:32:03.819,35.95991,844
2016-02-29 09:32:03.823,35.93426,3705
2016-02-29 09:32:04.962,35.91962,202
2016-02-29 09:32:10.402,35.89052,404
2016-02-29 09:32:15.528,35.85632,4223
2016-02-29 09:32:23.757,35.889,966
2016-02-29 09:32:26.298,35.91526,1197
2016-02-29 09:32:33.354,35.91475,2289
2016-02-29 09:32:40.883,35.90058,4689
2016-02-29 09:32:46.413,35.88956,1906
2016-02-29 09:32:55.971,35.87217,2268
2016-02-29 09:33:00.446,35.87249,4834
2016-02-29 09:33:10.052,35.88908,4580
2016-02-29 09:33:17.459,35.90198,1804
2016-02-29 09:33:25.125,35.89065,565
2016-02-29 09:33:30.542,35.90366,1536
2016-02-29 09:33:36.558,35.92532,2174
2016-02-29 09:33:42.134,35.93519,245
2016-02-29 09:33:46.763,35.95417,1728
2016-02-29 09:33:50.842,35.94895,3733
2016-02-29 09:33:56.602,35.9781,4008
2016-02-29 09:34:04.048,35.95473,1098
2016-02-29 09:34:04.363,35.94883,2688
2016-02-29 09:34:04.467,35.96591,326
2016-02-29 09:34:10.521,35.97589,3577
2016-02-29 09:34:16.837,35.94715,953
2016-02-29 09:34:21.316,35.93201,453
2016-02-29 09:34:27.329,35.90037,1654
2016-02-29 09:34:33.999,35.92315,110
2016-02-29 09:34:41.929,35.94155,4517
2016-02-29 09:34:42.617,35.9274,1696
2016-02-29 09:34:51.884,35.94731,3725
2016-02-29 09:34:54.763,35.91585,1461
2016-02-29 09:34:55.541,35.88286,4495
2016-02-29 09:35:01.142,35.91359,4026
2016-02-29 09:35:01.649,35.91205,2008
2016-02-29 09:35:06.208,35.87839,1639
2016-02-29 09:35:13.889,35.88735,4168
2016-02-29 09:35:21.003,35.87997,653
2016-02-29 09:35:21.636,35.90169,2343
2016-02-29 09:35:23.237,35.90221,1460
2016-02-29 09:35:25.808,35.87476,737
2016-02-29 09:35:33.261,35.89404,4048
2016-02-29 09:35:39.060,35.87591,2743
2016-02-29 09:35:47.616,35.88174,286
2016-02-29 09:35:50.957,35.87487,2729
2016-02-29 09:36:00.542,35.90589,4196
2016-02-29 09:36:07.538,35.89931,3586
2016-02-29 09:36:10.384,35.8949,3615
2016-02-29 09:36:17.624,35.89086,3501
2016-02-29 09:36:27.243,35.86623,3471
2016-02-29 09:36:29.417,35.84674,2273
2016-02-29 09:36:32.289,35.84043,1657
2016-02-29 09:36:34.646,35.83867,4331
2016-02-29 09:36:38.233,35.82174,3622
2016-02-29 09:36:41.368,35.81423,844
2016-02-29 09:36:47.392,35.82855,4522
2016-02-29 09:36:47.824,35.83655,4998
2016-02-29 09:36:49.552,35.87081,2943
2016-02-29 09:36:56.666,35.84734,282
2016-02-29 09:37:01.258,35.82503,2027
2016-02-29 09:37:06.453,35.83729,2205
2016-02-29 09:37:15.228,35.8143,2341
2016-02-29 09:37:24.199,35.79908,4579
2016-02-29 09:37:24.835,35.82555,3972
2016-02-29 09:37:32.655,35.79018,993
2016-02-29 09:37:34.453,35.82627,316
2016-02-29 09:37:39.543,35.80023,3655
2016-02-29 09:37:49.355,35.8288,976
2016-02-29 09:37:57.780,35.85671,3149
2016-02-29 09:38:03.038,35.82371,1464
2016-02-29 09:38:05.980,35.85709,1265
2016-02-29 09:38:07.891,35.84574,1213
2016-02-29 09:38:17.565,35.84282,1283
2016-02-29 09:38:24.559,35.84941,1170
2016-02-29 09:38:33.610,35.87008,1019
2016-02-29 09:38:40.052,35.85868,636
2016-02-29 09:38:44.444,35.86787,2074
2016-02-29 09:38:44.509,35.88696,3841
2016-02-29 09:38:47.939,35.89215,945
2016-02-29 09:38:54.732,35.92405,4913
2016-02-29 09:38:59.820,35.93224,2615
2016-02-29 09:39:01.121,35.93788,2425
2016-02-29 09:39:06.070,35.96213,580
2016-02-29 09:39:06.693,35.94564,2722
2016-02-29 09:39:15.124,35.92159,2832
2016-02-29 09:39:17.188,35.90962,4939
2016-02-29 09:39:19.373,35.89741,2212
2016-02-29 09:39:20.063,35.92107,1220
2016-02-29 09:39:24.710,35.90595,4294
2016-02-29 09:39:33.007,35.8919,133
2016-02-29 09:39:41.817,35.92188,863
2016-02-29 09:39:50.127,35.94138,1912
2016-02-29 09:39:59.573,35.96972,3495
2016-02-29 09:40:09.400,36.00583,2429
2016-02-29 09:40:17.894,36.0294,2486
2016-02-29 09:40:19.117,36.06051,1912
2016-02-29 09:40:19.364,36.07496,808
2016-02-29 09:40:26.938,36.04908,2984
2016-02-29 09:40:27.581,36.01441,3625
2016-02-29 09:40:32.286,36.01686,4286
2016-02-29 09:40:38.742,36.00293,2200
2016-02-29 09:40:44.404,36.03521,2117
2016-02-29 09:40:46.652,36.02091,2123
2016-02-29 09:40:47.139,36.05091,4886
2016-02-29 09:40:48.330,36.03149,3114
2016-02-29 09:40:55.456,35.99648,572
2016-02-29 09:40:55.688,35.97356,2703
2016-02-29 09:41:04.013,35.98649,3643
2016-02-29 09:41:06.157,35.97363,3342
2016-02-29 09:41:13.577,35.95426,4526
2016-02-29 09:41:19.778,35.98592,2118
2016-02-29 09:41:22.765,36.00244,4680
2016-02-29 09:41:28.971,36.00153,4967
2016-02-29 09:41:38.082,35.96818,838
2016-02-29 09:41:41.871,35.95915,3362
2016-02-29 09:41:47.033,35.92843,766
