Time,Price,Volume
2016-02-29 09:30:00.239,188.5764,4153
2016-02-29 09:30:03.429,188.0463,1528
2016-02-29 09:30:08.969,186.5834,324
2016-02-29 09:30:16.586,185.1239,2658
2016-02-29 09:30:18.982,184.8509,3491
2016-02-29 09:30:28.923,185.3563,41
2016-02-29 09:30:31.839,184.3121,2351
2016-02-29 09:30:39.280,183.7807,1165
2016-02-29 09:30:46.305,185.3178,266
2016-02-29 09:30:52.782,185.5361,1855
2016-02-29 09:30:59.025,186.5177,2069
2016-02-29 09:31:01.938,187.0304,2446
2016-02-29 09:31:06.791,187.7911,2714
2016-02-29 09:31:15.427,187.522,4929
2016-02-29 09:31:25.055,189.3416,1514
2016-02-29 09:31:31.885,191.1453,82
2016-02-29 09:31:41.089,191.3847,347
2016-02-29 09:31:43.131,192.6594,4604
2016-02-29 09:31:47.816,192.8504,1814
2016-02-29 09:31:48.488,192.9241,1629
2016-02-29 09:31:57.353,191.4719,1648
2016-02-29 09:31:59.109,191.3297,4934
2016-02-29 09:32:08.426,192.2846,2729
2016-02-29 09:32:12.538,190.7149,4084
2016-02-29 09:32:17.182,191.0365,1005
2016-02-29 09:32:22.505,192.2018,169
2016-02-29 09:32:22.690,191.1496,1064
2016-02-29 09:32:26.685,191.9929,3899
2016-02-29 09:32:27.781,191.4792,2164
2016-02-29 09:32:32.619,192.6724,358
2016-02-29 09:32:41.581,193.8869,1322
2016-02-29 09:32:47.087,194.245,592
2016-02-29 09:32:55.966,193.2593,3712
2016-02-29 09:33:01.644,191.6113,3890
2016-02-29 09:33:08.574,192.6332,1201
2016-02-29 09:33:12.501,190.9334,3493
2016-02-29 09:33:13.667,191.991,231
2016-02-29 09:33:14.684,192.4566,3615
2016-02-29 09:33:16.987,192.9362,1287
2016-02-29 09:33:20.540,193.5092,3888
2016-02-29 09:33:26.913,192.9383,2872
2016-02-29 09:33:30.413,192.2789,3297
2016-02-29 09:33:37.609,193.6627,1758
2016-02-29 09:33:40.850,195.1268,1921
2016-02-29 09:33:45.886,195.28,4328
2016-02-29 09:33:54.216,193.8782,637
2016-02-29 09:33:55.737,195.7977,4437
2016-02-29 09:33:59.796,196.4392,1352
2016-02-29 09:34:01.380,194.8891,1451
2016-02-29 09:34:02.930,195.6279,277
2016-02-29 09:34:07.979,195.6559,3990
2016-02-29 09:34:16.092,195.2647,107
2016-02-29 09:34:19.412,195.7814,4401
2016-02-29 09:34:23.142,195.1224,4313
2016-02-29 09:34:23.557,195.8735,4808
2016-02-29 09:34:28.224,196.4013,840
2016-02-29 09:34:34.379,197.6462,3540
2016-02-29 09:34:35.444,198.054,2612
2016-02-29 09:34:38.361,199.7519,585
2016-02-29 09:34:40.253,198.2508,2109
2016-02-29 09:34:46.864,198.3462,1422
2016-02-29 09:34:48.346,198.5708,1625
2016-02-29 09:34:54.967,197.354,4451
2016-02-29 09:35:02.695,196.2666,1643
2016-02-29 09:35:06.062,195.3419,1961
2016-02-29 09:35:09.850,193.6311,618
2016-02-29 09:35:18.294,192.9704,3456
2016-02-29 09:35:23.005,193.688,4993
2016-02-29 09:35:32.762,194.555,3553
2016-02-29 09:35:33.998,194.6933,4078
2016-02-29 09:35:37.372,195.3934,4805
2016-02-29 09:35:45.659,195.3967,3702
2016-02-29 09:35:54.840,193.8802,3871
2016-02-29 09:35:56.069,194.1244,1911
2016-02-29 09:36:04.486,194.8544,3991
2016-02-29 09:36:07.637,194.8786,1464
2016-02-29 09:36:13.351,193.8718,275
2016-02-29 09:36:16.659,191.9681,2140
2016-02-29 09:36:21.350,191.335,181
2016-02-29 09:36:29.595,190.9861,4513
2016-02-29 09:36:30.583,189.8492,1712
2016-02-29 09:36:37.749,191.6031,1921
2016-02-29 09:36:37.775,190.6393,4802
2016-02-29 09:36:43.863,190.0675,3031
2016-02-29 09:36:47.435,191.8985,1335
2016-02-29 09:36:54.519,190.5367,3607
2016-02-29 09:37:02.751,189.2521,3437
2016-02-29 09:37:06.189,187.6727,4303
2016-02-29 09:37:10.746,188.2803,2320
2016-02-29 09:37:15.579,189.0481,668
2016-02-29 09:37:21.296,188.6403,2407
2016-02-29 09:37:21.493,187.5092,3561
2016-02-29 09:37:22.448,186.6342,4602
2016-02-29 09:37:28.895,186.5182,3356
2016-02-29 09:37:33.809,185.9522,679
2016-02-29 09:37:35.767,185.595,1197
2016-02-29 09:37:38.000,186.6812,4919
2016-02-29 09:37:47.672,188.4015,2547
2016-02-29 09:37:53.517,189.3724,2608
2016-02-29 09:37:59.740,189.7469,2758
2016-02-29 09:38:09.013,190.7944,4278
2016-02-29 09:38:15.215,191.9838,1155
2016-02-29 09:38:24.929,190.5246,4491
2016-02-29 09:38:32.891,190.4683,3290
2016-02-29 09:38:38.398,190.4154,1661
2016-02-29 09:38:45.314,191.6318,4693
2016-02-29 09:38:49.629,191.796,2292
2016-02-29 09:38:56.271,190.7949,2390
2016-02-29 09:38:58.868,191.3951,240
2016-02-29 09:39:06.314,191.1943,4837
2016-02-29 09:39:09.077,190.2086,3595
2016-02-29 09:39:18.211,190.0743,3853
2016-02-29 09:39:25.174,191.2573,1296
2016-02-29 09:39:32.650,192.9493,4856
2016-02-29 09:39:37.868,192.6792,501
2016-02-29 09:39:41.197,191.5187,2641
2016-02-29 09:39:48.194,191.6946,2144
2016-02-29 09:39:54.205,190.8344,793
2016-02-29 09:40:00.644,189.1052,3924
2016-02-29 09:40:03.418,189.5714,1876
2016-02-29 09:40:04.950,190.7687,1655
2016-02-29 09:40:14.014,191.5214,4171
2016-02-29 09:40:20.345,190.8411,74
2016-02-29 09:40:25.835,191.7895,1172
2016-02-29 09:40:29.872,191.7772,2175
2016-02-29 09:40:39.791,189.8798,710
2016-02-29 09:40:46.330,188.2765,3795
2016-02-29 09:40:55.759,187.8325,1565
2016-02-29 09:40:59.225,186.351,3531
2016-02-29 09:41:08.353,184.6311,4643
2016-02-29 09:41:10.816,183.1555,4077
2016-02-29 09:41:20.293,183.8932,1654
2016-02-29 09:41:22.644,185.245,4251
2016-02-29 09:41:23.455,186.7455,2458
2016-02-29 09:41:26.158,188.4083,3366
2016-02-29 09:41:34.829,189.3263,874
2016-02-29 09:41:39.166,188.638,1443
2016-02-29 09:41:49.028,189.3788,2078
2016-02-29 09:41:54.455,190.664,916
2016-02-29 09:41:59.336,192.1034,1034
2016-02-29 09:42:08.897,193.9284,4287
2016-02-29 09:42:08.955,195.3001,1385
2016-02-29 09:42:10.609,196.1623,2072
2016-02-29 09:42:11.613,194.939,1904
2016-02-29 09:42:21.576,194.2472,513
2016-02-29 09:42:24.678,193.0665,1024
2016-02-29 09:42:32.789,193.1698,2124
2016-02-29 09:42:34.315,191.9985,1209
2016-02-29 09:42:36.038,192.3218,3219
2016-02-29 09:42:43.861,191.2864,3340
2016-02-29 09:42:45.483,193.099,3886
2016-02-29 09:42:53.164,191.9411,4515
2016-02-29 09:42:56.999,191.541,1513
2016-02-29 09:43:03.825,191.2408,2158
2016-02-29 09:43:06.457,192.6942,2947
