Time,Price,Volume
2016-02-29 09:30:00.687,169.1868,1284
2016-02-29 09:30:09.085,169.0881,4393
2016-02-29 09:30:19.070,168.8637,2957
2016-02-29 09:30:27.126,170.3489,780
2016-02-29 09:30:36.768,169.4104,95
2016-02-29 09:30:42.607,170.0119,4013
2016-02-29 09:30:51.979,169.0765,856
2016-02-29 09:30:55.409,169.5719,1300
2016-02-29 09:30:58.233,170.5949,4896
2016-02-29 09:31:00.295,170.9401,1408
2016-02-29 09:31:05.766,170.1022,945
2016-02-29 09:31:09.100,169.7268,159
2016-02-29 09:31:18.995,171.381,231
2016-02-29 09:31:28.891,172.9265,1811
2016-02-29 09:31:32.388,173.9473,3542
2016-02-29 09:31:34.233,175.5438,1375
2016-02-29 09:31:38.089,176.9415,3357
2016-02-29 09:31:45.549,176.9148,343
2016-02-29 09:31:49.404,176.1882,409
2016-02-29 09:31:57.455,177.6188,744
2016-02-29 09:31:59.602,176.9625,3936
2016-02-29 09:32:05.530,178.551,3495
2016-02-29 09:32:11.380,177.4472,1726
2016-02-29 09:32:21.264,177.0933,2964
2016-02-29 09:32:21.660,177.344,4556
2016-02-29 09:32:27.914,177.7707,4454
2016-02-29 09:32:31.693,177.0677,2901
2016-02-29 09:32:37.947,176.5739,2195
2016-02-29 09:32:43.559,176.2432,2902
2016-02-29 09:32:52.411,175.5872,4142
2016-02-29 09:32:59.539,176.7654,4237
2016-02-29 09:33:04.931,175.2273,1349
2016-02-29 09:33:13.696,176.0411,851
2016-02-29 09:33:13.899,174.3691,4920
2016-02-29 09:33:15.997,174.6265,4688
2016-02-29 09:33:25.224,173.5853,4427
2016-02-29 09:33:30.622,172.7698,2049
2016-02-29 09:33:39.476,172.7505,4434
2016-02-29 09:33:41.860,172.0971,692
2016-02-29 09:33:48.350,173.2197,4508
2016-02-29 09:33:49.225,172.1729,4146
2016-02-29 09:33:51.884,172.7005,4430
2016-02-29 09:33:58.846,174.1985,4304
2016-02-29 09:34:04.379,172.7669,1379
2016-02-29 09:34:05.688,172.7917,2380
2016-02-29 09:34:12.523,171.9956,4572
2016-02-29 09:34:18.101,171.2978,4363
2016-02-29 09:34:24.926,172.0543,3806
2016-02-29 09:34:30.377,173.4203,91
2016-02-29 09:34:37.886,174.7262,3864
2016-02-29 09:34:41.335,175.0074,3059
2016-02-29 09:34:46.786,173.9302,3763
2016-02-29 09:34:50.801,172.4712,3387
2016-02-29 09:34:53.636,172.9989,2528
2016-02-29 09:34:58.205,172.6084,2252
2016-02-29 09:35:02.142,172.7889,3882
2016-02-29 09:35:10.329,173.5647,2713
2016-02-29 09:35:17.092,174.233,4548
2016-02-29 09:35:25.799,174.6388,833
2016-02-29 09:35:32.427,174.934,1758
2016-02-29 09:35:34.886,176.1526,1724
2016-02-29 09:35:43.673,176.741,3686
2016-02-29 09:35:51.931,177.35,1494
2016-02-29 09:35:55.038,176.7217,3035
2016-02-29 09:36:03.507,175.5524,1079
2016-02-29 09:36:10.057,176.885,4580
2016-02-29 09:36:10.420,175.3878,2121
2016-02-29 09:36:10.572,176.8287,1154
2016-02-29 09:36:15.177,178.1795,4486
2016-02-29 09:36:20.367,178.7274,4385
2016-02-29 09:36:23.853,177.4576,2180
2016-02-29 09:36:26.551,176.8463,857
2016-02-29 09:36:30.913,178.4553,4677
2016-02-29 09:36:33.687,179.9775,3086
2016-02-29 09:36:40.703,178.4573,2282
2016-02-29 09:36:42.367,180.1014,4732
2016-02-29 09:36:45.264,179.3036,847
2016-02-29 09:36:48.064,178.0223,215
2016-02-29 09:36:52.147,178.3852,4000
