Time,Price,Volume
2016-02-29 09:30:00.651,184.9679,786
2016-02-29 09:30:01.577,184.8265,1525
2016-02-29 09:30:03.401,184.9918,1655
2016-02-29 09:30:06.700,185.0698,3425
2016-02-29 09:30:08.833,185.1692,851
2016-02-29 09:30:11.439,185.1705,3686
2016-02-29 09:30:12.391,185.1951,335
2016-02-29 09:30:12.874,185.1862,1203
2016-02-29 09:30:22.641,185.1832,2248
2016-02-29 09:30:29.167,185.2462,2655
2016-02-29 09:30:31.833,185.352,2466
2016-02-29 09:30:31.950,185.2327,441
2016-02-29 09:30:37.253,185.2188,2339
2016-02-29 09:30:38.985,185.1613,4743
2016-02-29 09:30:46.937,185.002,398
2016-02-29 09:30:56.856,184.9032,4515
2016-02-29 09:30:59.506,184.7648,257
2016-02-29 09:31:02.470,184.6752,4490
2016-02-29 09:31:12.384,184.6284,1682
2016-02-29 09:31:14.712,184.4869,4203
2016-02-29 09:31:23.108,184.4376,4007
2016-02-29 09:31:26.522,184.338,1703
2016-02-29 09:31:28.809,184.4199,2826
2016-02-29 09:31:35.398,184.5327,2860
2016-02-29 09:31:40.247,184.5553,3799
2016-02-29 09:31:42.963,184.651,937
2016-02-29 09:31:47.023,184.7613,214
2016-02-29 09:31:50.806,184.9169,4910
2016-02-29 09:31:54.167,184.8987,1683
2016-02-29 09:31:59.188,184.7318,2395
2016-02-29 09:32:01.359,184.5536,1577
2016-02-29 09:32:01.693,184.6209,1156
2016-02-29 09:32:05.343,184.8003,3500
2016-02-29 09:32:09.240,184.9068,4346
2016-02-29 09:32:19.212,185.0928,3169
2016-02-29 09:32:27.965,185.2138,2159
2016-02-29 09:32:29.437,185.372,1326
2016-02-29 09:32:31.021,185.1924,2139
2016-02-29 09:32:31.363,185.1567,4291
2016-02-29 09:32:36.550,185.0361,838
2016-02-29 09:32:43.335,185.2174,1526
2016-02-29 09:32:45.983,185.3312,3083
2016-02-29 09:32:54.533,185.2493,78
2016-02-29 09:32:54.920,185.3207,3478
2016-02-29 09:32:55.401,185.372,4488
2016-02-29 09:32:57.277,185.4161,860
2016-02-29 09:33:03.948,185.5318,3844
2016-02-29 09:33:08.723,185.6122,4133
2016-02-29 09:33:13.698,185.4633,2278
2016-02-29 09:33:14.009,185.6237,981
2016-02-29 09:33:19.600,185.6681,4073
2016-02-29 09:33:29.470,185.7708,194
2016-02-29 09:33:31.087,185.6808,1255
2016-02-29 09:33:35.704,185.8009,4554
2016-02-29 09:33:37.067,185.7948,4402
2016-02-29 09:33:42.140,185.7116,944
2016-02-29 09:33:44.376,185.6234,4387
2016-02-29 09:33:54.238,185.7866,2099
2016-02-29 09:33:54.375,185.7508,4909
2016-02-29 09:34:00.571,185.6142,2273
