Time,Price,Volume
2016-02-29 09:30:00.341,91.12811,3386
2016-02-29 09:30:09.843,90.93894,3053
2016-02-29 09:30:11.511,91.34427,457
2016-02-29 09:30:16.317,91.61117,3740
2016-02-29 09:30:20.251,91.00899,4135
2016-02-29 09:30:23.114,91.27096,4610
2016-02-29 09:30:29.036,91.18322,1754
2016-02-29 09:30:31.430,90.56853,2662
2016-02-29 09:30:39.534,90.58996,1418
2016-02-29 09:30:41.212,91.15687,4965
2016-02-29 09:30:46.858,91.7676,1695
2016-02-29 09:30:54.029,91.10994,4898
2016-02-29 09:30:56.672,90.75331,687
2016-02-29 09:30:59.617,90.69573,18
2016-02-29 09:31:08.149,90.31786,1123
2016-02-29 09:31:17.184,89.52103,4803
2016-02-29 09:31:23.503,89.59393,3380
2016-02-29 09:31:33.330,89.64066,403
2016-02-29 09:31:33.762,88.83909,3486
2016-02-29 09:31:40.539,88.46805,2008
2016-02-29 09:31:45.624,87.79705,111
2016-02-29 09:31:51.457,88.29091,1932
2016-02-29 09:31:58.165,87.50778,65
2016-02-29 09:31:59.982,87.74163,4179
2016-02-29 09:32:09.369,88.33445,2441
2016-02-29 09:32:16.446,87.6003,838
2016-02-29 09:32:25.413,87.44011,499
2016-02-29 09:32:30.635,87.79454,535
2016-02-29 09:32:31.350,87.69568,205
2016-02-29 09:32:32.483,88.19497,2444
2016-02-29 09:32:41.397,87.94121,285
2016-02-29 09:32:47.926,87.68018,1205
2016-02-29 09:32:49.266,87.63262,48
2016-02-29 09:32:57.365,87.31316,2281
2016-02-29 09:33:07.121,86.66037,190
2016-02-29 09:33:15.770,86.43496,1001
2016-02-29 09:33:16.586,86.07247,1115
2016-02-29 09:33:19.299,86.01815,455
2016-02-29 09:33:22.589,86.62781,329
2016-02-29 09:33:27.358,85.95044,2732
2016-02-29 09:33:33.808,85.47576,794
2016-02-29 09:33:35.806,85.58723,1476
2016-02-29 09:33:36.878,85.71453,4880
2016-02-29 09:33:41.389,86.509,4052
2016-02-29 09:33:43.287,86.61278,3907
2016-02-29 09:33:45.025,85.97208,227
2016-02-29 09:33:45.875,85.91166,2327
2016-02-29 09:33:53.766,86.09916,3391
2016-02-29 09:34:01.103,86.43022,118
2016-02-29 09:34:08.894,86.54695,1271
2016-02-29 09:34:09.476,86.0165,767
2016-02-29 09:34:14.308,86.0019,1673
2016-02-29 09:34:21.624,85.50888,379
2016-02-29 09:34:24.383,85.9942,2920
2016-02-29 09:34:24.558,85.65185,2412
2016-02-29 09:34:30.438,85.69727,1160
2016-02-29 09:34:34.170,84.89202,2765
2016-02-29 09:34:36.646,85.6678,1616
2016-02-29 09:34:37.948,85.7052,2150
2016-02-29 09:34:42.492,86.13932,320
2016-02-29 09:34:50.647,86.02312,2583
2016-02-29 09:34:57.182,85.169,3479
2016-02-29 09:34:57.431,85.37819,3492
2016-02-29 09:35:03.671,84.80561,1548
2016-02-29 09:35:13.494,84.94223,3979
2016-02-29 09:35:17.252,85.76941,1922
2016-02-29 09:35:21.973,85.30542,4708
2016-02-29 09:35:29.334,86.01999,4319
2016-02-29 09:35:34.539,85.29146,2438
2016-02-29 09:35:39.785,85.19772,3312
2016-02-29 09:35:46.862,85.81338,3670
2016-02-29 09:35:48.145,86.52843,4864
2016-02-29 09:35:56.011,85.75812,1713
2016-02-29 09:36:02.049,85.18344,4972
2016-02-29 09:36:09.902,84.60829,4111
2016-02-29 09:36:10.657,85.44226,1201
2016-02-29 09:36:14.656,85.21773,2993
2016-02-29 09:36:17.198,85.27329,3012
2016-02-29 09:36:26.029,85.34262,2713
2016-02-29 09:36:33.368,84.87358,2369
2016-02-29 09:36:35.616,84.09587,4399
2016-02-29 09:36:43.648,84.20688,3875
2016-02-29 09:36:49.412,83.91711,3786
2016-02-29 09:36:54.295,83.39156,1399
2016-02-29 09:36:56.813,83.92168,3059
2016-02-29 09:36:59.930,84.68001,3090
2016-02-29 09:37:00.565,85.11208,4749
2016-02-29 09:37:03.142,84.79673,407
2016-02-29 09:37:05.570,85.63868,406
2016-02-29 09:37:13.916,86.31923,2613
2016-02-29 09:37:17.519,85.52559,4985
2016-02-29 09:37:23.737,84.81236,3930
2016-02-29 09:37:31.394,84.41128,1071
2016-02-29 09:37:36.313,84.67232,1632
2016-02-29 09:37:43.423,84.56065,2491
2016-02-29 09:37:47.929,85.08873,2732
2016-02-29 09:37:56.473,85.79532,193
2016-02-29 09:37:59.897,85.52328,734
2016-02-29 09:38:03.102,85.95759,4902
2016-02-29 09:38:08.349,85.27886,3323
2016-02-29 09:38:14.380,84.64605,4196
2016-02-29 09:38:16.143,84.55936,2014
2016-02-29 09:38:20.878,84.8799,3488
2016-02-29 09:38:25.960,85.55721,564
2016-02-29 09:38:27.431,86.32441,714
2016-02-29 09:38:33.966,85.69552,3952
2016-02-29 09:38:41.320,86.10766,2047
2016-02-29 09:38:43.221,85.74587,3841
2016-02-29 09:38:47.567,85.32912,691
2016-02-29 09:38:51.045,84.64929,3910
2016-02-29 09:38:58.658,84.35671,899
2016-02-29 09:38:59.012,85.08464,1442
2016-02-29 09:39:03.134,85.31162,4272
2016-02-29 09:39:06.363,85.24758,305
2016-02-29 09:39:09.188,85.00415,4219
2016-02-29 09:39:12.724,85.76791,4455
2016-02-29 09:39:19.313,85.86551,3360
2016-02-29 09:39:24.056,85.10789,4923
2016-02-29 09:39:30.578,84.46816,405
2016-02-29 09:39:34.414,83.66824,4666
2016-02-29 09:39:42.053,84.38554,2488
2016-02-29 09:39:47.937,84.30232,4199
2016-02-29 09:39:54.775,84.90745,1442
2016-02-29 09:39:55.319,84.58859,2430
2016-02-29 09:39:56.542,85.37455,4632
2016-02-29 09:39:58.488,85.26321,4070
2016-02-29 09:40:07.270,85.62112,2212
2016-02-29 09:40:12.455,85.243,2465
2016-02-29 09:40:19.137,85.3157,1091
2016-02-29 09:40:28.779,85.76079,3597
2016-02-29 09:40:34.440,86.22978,3059
2016-02-29 09:40:42.525,86.72293,1358
2016-02-29 09:40:51.026,86.42574,3458
2016-02-29 09:40:52.335,86.5764,110
2016-02-29 09:40:54.363,85.7621,3242
2016-02-29 09:40:59.127,86.5788,1614
2016-02-29 09:41:07.900,86.05799,763
2016-02-29 09:41:10.060,86.26346,4269
2016-02-29 09:41:18.125,85.6274,209
2016-02-29 09:41:20.007,85.31676,3922
2016-02-29 09:41:28.710,85.88101,3572
2016-02-29 09:41:33.272,85.0761,1808
2016-02-29 09:41:41.402,84.60518,2610
2016-02-29 09:41:44.904,84.99279,4187
2016-02-29 09:41:54.716,85.21765,2786
2016-02-29 09:41:56.950,85.76604,3247
2016-02-29 09:42:03.408,86.41795,2511
2016-02-29 09:42:08.676,86.40067,2191
2016-02-29 09:42:13.809,87.25108,4078
2016-02-29 09:42:16.408,86.53084,1663
2016-02-29 09:42:26.219,86.67927,1859
2016-02-29 09:42:35.457,87.00754,1699
2016-02-29 09:42:42.350,86.76795,545
2016-02-29 09:42:45.578,87.16668,1741
2016-02-29 09:42:48.474,87.87628,3675
2016-02-29 09:42:53.336,88.67911,4331
2016-02-29 09:42:58.379,87.96136,3317
2016-02-29 09:43:05.265,87.90446,1715
2016-02-29 09:43:06.422,87.29122,4559
2016-02-29 09:43:11.307,86.69246,1966
2016-02-29 09:43:18.361,86.15318,518
2016-02-29 09:43:27.607,86.49879,4795
2016-02-29 09:43:35.508,86.54568,4042
2016-02-29 09:43:40.406,86.38706,3736
2016-02-29 09:43:50.219,87.22125,3514
2016-02-29 09:43:59.877,87.4179,4160
2016-02-29 09:44:08.528,86.79385,2216
2016-02-29 09:44:17.985,87.46712,2966
2016-02-29 09:44:21.973,86.96963,3438
2016-02-29 09:44:31.655,87.59566,3244
2016-02-29 09:44:32.714,88.10101,845
2016-02-29 09:44:40.886,87.40592,4824
2016-02-29 09:44:43.402,86.88285,2808
2016-02-29 09:44:50.038,86.92117,1333
2016-02-29 09:44:57.500,86.47981,1792
2016-02-29 09:45:06.131,86.27107,3522
2016-02-29 09:45:11.742,86.39144,822
2016-02-29 09:45:12.546,87.05662,1172
2016-02-29 09:45:16.180,87.86534,4503
2016-02-29 09:45:16.970,87.4218,290
2016-02-29 09:45:18.644,87.99395,2813
2016-02-29 09:45:20.349,88.76358,3970
2016-02-29 09:45:22.377,89.29356,1487
2016-02-29 09:45:30.124,89.65196,4052
2016-02-29 09:45:39.863,90.39143,647
2016-02-29 09:45:49.538,90.28136,2183
2016-02-29 09:45:54.322,89.89042,2722
2016-02-29 09:45:55.855,89.00611,4554
2016-02-29 09:46:01.540,89.42576,4738
2016-02-29 09:46:09.258,90.03161,1455
2016-02-29 09:46:10.110,89.35583,1930
2016-02-29 09:46:11.346,89.24058,818
2016-02-29 09:46:15.888,89.2391,4068
2016-02-29 09:46:25.550,89.04483,3377
2016-02-29 09:46:29.586,89.89429,476
2016-02-29 09:46:31.654,89.98002,3495
2016-02-29 09:46:35.901,89.68339,2389
2016-02-29 09:46:45.131,89.11838,516
2016-02-29 09:46:51.738,89.20726,2574
2016-02-29 09:46:52.091,89.32533,3553
2016-02-29 09:47:00.476,89.20348,3474
2016-02-29 09:47:03.526,89.96463,3844
2016-02-29 09:47:09.064,90.83481,2347
2016-02-29 09:47:16.134,90.4994,934
2016-02-29 09:47:18.924,90.81699,3837
2016-02-29 09:47:23.822,90.57508,4101
2016-02-29 09:47:32.571,91.30606,3980
2016-02-29 09:47:35.633,90.71602,3271
2016-02-29 09:47:41.069,90.42981,4401
2016-02-29 09:47:46.165,90.62792,479
2016-02-29 09:47:54.882,90.27374,3127
2016-02-29 09:47:56.986,90.9498,2272
2016-02-29 09:48:04.648,90.52925,1460
2016-02-29 09:48:08.981,90.48369,69
2016-02-29 09:48:16.366,89.79397,878
2016-02-29 09:48:23.355,90.00083,57
2016-02-29 09:48:28.946,89.76188,1333
2016-02-29 09:48:32.551,89.2012,4132
2016-02-29 09:48:40.550,88.3783,3327
2016-02-29 09:48:47.946,87.53258,2654
2016-02-29 09:48:57.823,88.26275,1900
2016-02-29 09:49:04.293,87.79504,4573
2016-02-29 09:49:08.958,87.68655,4050
2016-02-29 09:49:18.791,86.83612,2297
2016-02-29 09:49:26.720,86.87629,1066
2016-02-29 09:49:31.226,86.91277,2118
2016-02-29 09:49:35.967,86.46458,1027
2016-02-29 09:49:40.529,85.94423,2348
2016-02-29 09:49:41.200,86.26709,1768
2016-02-29 09:49:45.199,86.26683,2440
2016-02-29 09:49:45.487,85.46616,2274
2016-02-29 09:49:45.750,84.95622,953
2016-02-29 09:49:51.510,85.33577,2291
2016-02-29 09:49:58.011,85.51378,3944
2016-02-29 09:50:00.632,85.9323,2494
2016-02-29 09:50:04.753,86.76172,701
2016-02-29 09:50:12.539,86.01741,2538
2016-02-29 09:50:14.780,86.59697,1602
2016-02-29 09:50:24.369,85.76199,416
2016-02-29 09:50:27.882,85.21599,1822
2016-02-29 09:50:33.510,85.91279,1692
2016-02-29 09:50:33.676,86.65301,1476
2016-02-29 09:50:38.100,86.88992,1990
2016-02-29 09:50:40.441,87.6126,3709
2016-02-29 09:50:42.633,87.17665,1923
