Time,Price,Volume
2016-02-29 09:30:00.098,96.89201,2520
2016-02-29 09:30:05.474,96.3494,4334
2016-02-29 09:30:13.475,97.16378,2794
2016-02-29 09:30:15.691,98.00927,3294
2016-02-29 09:30:17.253,98.05209,4619
2016-02-29 09:30:25.546,98.5489,3742
2016-02-29 09:30:27.657,97.80662,1401
2016-02-29 09:30:35.641,96.98114,1088
2016-02-29 09:30:37.352,97.42956,1195
2016-02-29 09:30:40.854,97.78719,3596
2016-02-29 09:30:50.674,97.01563,1061
2016-02-29 09:30:59.814,96.32324,3098
2016-02-29 09:31:06.833,95.72056,2127
2016-02-29 09:31:14.754,96.17956,4419
2016-02-29 09:31:24.717,96.56574,1711
2016-02-29 09:31:28.246,96.11134,454
2016-02-29 09:31:31.160,96.08594,316
2016-02-29 09:31:33.428,95.17937,3292
2016-02-29 09:31:39.948,95.33812,995
2016-02-29 09:31:46.455,95.33156,2838
2016-02-29 09:31:46.700,95.14547,1524
2016-02-29 09:31:50.844,95.15677,502
2016-02-29 09:31:55.719,94.99547,4185
2016-02-29 09:31:57.830,95.38224,2895
2016-02-29 09:32:00.848,95.84576,3765
2016-02-29 09:32:04.465,95.08782,1559
2016-02-29 09:32:06.419,95.45543,3091
2016-02-29 09:32:13.345,96.22374,3995
2016-02-29 09:32:14.879,96.89092,412
2016-02-29 09:32:15.875,96.79837,1085
2016-02-29 09:32:17.592,96.56282,2764
2016-02-29 09:32:21.198,97.21532,3549
2016-02-29 09:32:25.502,97.64115,3168
2016-02-29 09:32:26.490,97.15956,2373
2016-02-29 09:32:36.274,97.07057,1634
2016-02-29 09:32:40.874,97.12737,2229
2016-02-29 09:32:42.394,97.4931,839
2016-02-29 09:32:49.140,98.32112,4025
2016-02-29 09:32:56.107,99.23065,419
2016-02-29 09:32:56.191,99.24107,3855
2016-02-29 09:33:00.721,100.1955,3456
2016-02-29 09:33:05.241,100.8412,4244
2016-02-29 09:33:10.992,100.3365,4835
2016-02-29 09:33:14.015,100.9857,1630
2016-02-29 09:33:20.372,101.7125,3215
2016-02-29 09:33:30.116,102.5908,3677
2016-02-29 09:33:33.689,102.4733,1189
2016-02-29 09:33:34.360,103.1272,2401
2016-02-29 09:33:40.474,103.0291,1573
2016-02-29 09:33:46.287,103.9436,1936
2016-02-29 09:33:55.299,102.977,1411
2016-02-29 09:34:04.028,103.9458,2824
2016-02-29 09:34:08.098,104.1886,524
2016-02-29 09:34:10.175,104.8512,3346
2016-02-29 09:34:20.163,104.3764,3810
2016-02-29 09:34:28.423,104.0744,4373
2016-02-29 09:34:37.020,103.2315,4613
2016-02-29 09:34:40.456,103.3773,389
2016-02-29 09:34:43.804,102.4604,1556
2016-02-29 09:34:50.331,102.2891,3202
2016-02-29 09:34:58.838,102.7142,3519
2016-02-29 09:35:02.615,103.1332,3961
2016-02-29 09:35:10.313,103.7858,1994
2016-02-29 09:35:12.437,103.2958,1594
2016-02-29 09:35:21.683,102.2823,4563
2016-02-29 09:35:27.674,101.9801,4405
